user_id,age,gender,country,status,num_of_item
41073,18,F,France,Processing,1
41457,18,F,China,Processing,2
41490,18,F,Germany,Processing,2
41686,18,F,China,Processing,2
42055,18,F,Brasil,Processing,1
43416,18,F,China,Processing,1
43443,18,F,Brasil,Processing,2
44226,18,F,Germany,Processing,4
44490,18,F,Japan,Processing,1
44520,18,F,United States,Processing,1
44822,18,F,France,Processing,1
45248,18,F,Brasil,Processing,1
46223,18,F,South Korea,Processing,2
46223,18,F,South Korea,Processing,2
46223,18,F,South Korea,Processing,1
46789,18,F,United States,Processing,1
46928,18,F,United States,Processing,1
48484,18,F,United States,Processing,1
49231,18,F,China,Processing,1
49893,18,F,China,Processing,1
50002,18,F,Spain,Processing,1
50837,18,F,China,Processing,1
50885,18,F,China,Processing,1
51745,18,F,Spain,Processing,2
51770,18,F,United States,Processing,1
52757,18,F,France,Processing,2
53359,18,F,China,Processing,2
53416,18,F,China,Processing,3
53680,18,F,Brasil,Processing,1
54769,18,F,China,Processing,2
54861,18,F,Germany,Processing,2
56794,18,F,China,Processing,4
58898,18,F,Brasil,Processing,1
58898,18,F,Brasil,Processing,1
59911,18,F,China,Processing,2
60253,18,F,Brasil,Processing,1
61352,18,F,China,Processing,1
64912,18,F,United States,Processing,1
65498,18,F,China,Processing,4
66522,18,F,South Korea,Processing,1
67204,18,F,Brasil,Processing,1
67638,18,F,France,Processing,1
67906,18,F,Brasil,Processing,1
69161,18,F,China,Processing,1
70496,18,F,China,Processing,1
72793,18,F,China,Processing,1
73745,18,F,Brasil,Processing,1
74263,18,F,Germany,Processing,1
75853,18,F,Germany,Processing,1
75859,18,F,United States,Processing,1
76554,18,F,Spain,Processing,1
78286,18,F,Brasil,Processing,2
78847,18,F,China,Processing,1
78910,18,F,China,Processing,1
78910,18,F,China,Processing,1
78910,18,F,China,Processing,1
80632,18,F,United Kingdom,Processing,1
80632,18,F,United Kingdom,Processing,1
83149,18,F,United States,Processing,1
83154,18,F,United States,Processing,2
83225,18,F,United States,Processing,2
83343,18,F,Brasil,Processing,1
84196,18,F,United Kingdom,Processing,2
85522,18,F,United Kingdom,Processing,1
85708,18,F,United States,Processing,1
86931,18,F,China,Processing,2
87372,18,F,South Korea,Processing,1
89829,18,F,Germany,Processing,4
90052,18,F,China,Processing,1
91843,18,F,China,Processing,1
92212,18,F,Brasil,Processing,1
92232,18,F,Brasil,Processing,1
93047,18,F,South Korea,Processing,1
94363,18,F,China,Processing,4
95047,18,F,Australia,Processing,1
95111,18,F,Germany,Processing,1
95481,18,F,China,Processing,2
95530,18,F,Brasil,Processing,1
95530,18,F,Brasil,Processing,3
96047,18,F,China,Processing,1
97701,18,F,China,Processing,1
97717,18,F,Brasil,Processing,1
98102,18,F,China,Processing,1
98102,18,F,China,Processing,1
98173,18,F,China,Processing,1
98866,18,F,Brasil,Processing,1
99060,18,F,China,Processing,1
99612,18,F,China,Processing,1
99646,18,F,United States,Processing,1
505,18,M,United States,Shipped,2
505,18,M,United States,Shipped,1
505,18,M,United States,Shipped,1
1123,18,M,France,Shipped,1
2363,18,M,United States,Shipped,1
2483,18,M,Germany,Shipped,1
2489,18,M,Brasil,Shipped,2
3602,18,M,United States,Shipped,1
3619,18,M,United States,Shipped,1
3620,18,M,China,Shipped,1
3669,18,M,Germany,Shipped,1
3669,18,M,Germany,Shipped,2
4077,18,M,South Korea,Shipped,1
4707,18,M,Belgium,Shipped,1
4987,18,M,United States,Shipped,1
5028,18,M,United States,Shipped,1
5255,18,M,Brasil,Shipped,2
6271,18,M,China,Shipped,2
6497,18,M,Brasil,Shipped,1
7573,18,M,United States,Shipped,1
8846,18,M,Germany,Shipped,1
9262,18,M,Brasil,Shipped,1
9794,18,M,United States,Shipped,3
11153,18,M,China,Shipped,1
11331,18,M,China,Shipped,1
14045,18,M,United Kingdom,Shipped,2
15151,18,M,United Kingdom,Shipped,2
17658,18,M,China,Shipped,2
17658,18,M,China,Shipped,1
18349,18,M,South Korea,Shipped,1
19991,18,M,Brasil,Shipped,1
20341,18,M,United States,Shipped,1
21902,18,M,China,Shipped,1
23255,18,M,Japan,Shipped,1
23421,18,M,United States,Shipped,2
23487,18,M,United States,Shipped,2
23877,18,M,Spain,Shipped,1
23889,18,M,Brasil,Shipped,2
24546,18,M,United States,Shipped,1
24623,18,M,China,Shipped,3
25809,18,M,China,Shipped,1
26886,18,M,United States,Shipped,1
27424,18,M,Brasil,Shipped,1
27686,18,M,Australia,Shipped,1
28279,18,M,United States,Shipped,1
28279,18,M,United States,Shipped,1
28693,18,M,China,Shipped,1
29239,18,M,South Korea,Shipped,1
29435,18,M,China,Shipped,1
30563,18,M,Brasil,Shipped,1
31940,18,M,China,Shipped,1
32217,18,M,South Korea,Shipped,1
32874,18,M,China,Shipped,1
33489,18,M,China,Shipped,1
34050,18,M,United States,Shipped,1
34217,18,M,United Kingdom,Shipped,1
34333,18,M,United Kingdom,Shipped,1
34604,18,M,China,Shipped,2
35060,18,M,China,Shipped,1
38767,18,M,United States,Shipped,1
40372,18,M,China,Shipped,1
40939,18,M,France,Shipped,1
40939,18,M,France,Shipped,1
41321,18,M,United States,Shipped,1
42232,18,M,China,Shipped,3
42583,18,M,United States,Shipped,1
42637,18,M,Spain,Shipped,2
42716,18,M,United States,Shipped,1
44419,18,M,China,Shipped,1
44419,18,M,China,Shipped,2
44419,18,M,China,Shipped,2
45014,18,M,China,Shipped,2
46365,18,M,United States,Shipped,2
46383,18,M,South Korea,Shipped,1
46383,18,M,South Korea,Shipped,1
47575,18,M,United States,Shipped,1
47575,18,M,United States,Shipped,1
47796,18,M,China,Shipped,4
47796,18,M,China,Shipped,2
47961,18,M,China,Shipped,1
49516,18,M,Spain,Shipped,4
49516,18,M,Spain,Shipped,1
50901,18,M,United States,Shipped,2
51101,18,M,Brasil,Shipped,2
51424,18,M,China,Shipped,1
52137,18,M,United States,Shipped,1
52250,18,M,China,Shipped,1
52250,18,M,China,Shipped,1
52863,18,M,United States,Shipped,1
53102,18,M,United States,Shipped,1
53102,18,M,United States,Shipped,3
53854,18,M,Germany,Shipped,1
55128,18,M,China,Shipped,1
55472,18,M,France,Shipped,1
55852,18,M,United States,Shipped,1
55951,18,M,Brasil,Shipped,2
57100,18,M,Japan,Shipped,1
57100,18,M,Japan,Shipped,2
57197,18,M,China,Shipped,1
57792,18,M,United Kingdom,Shipped,2
57826,18,M,United States,Shipped,1
57888,18,M,Germany,Shipped,3
58442,18,M,China,Shipped,2
58578,18,M,Japan,Shipped,2
58690,18,M,South Korea,Shipped,1
60261,18,M,United States,Shipped,2
60875,18,M,China,Shipped,1
61625,18,M,China,Shipped,3
61625,18,M,China,Shipped,1
61625,18,M,China,Shipped,2
61709,18,M,China,Shipped,2
61709,18,M,China,Shipped,1
61761,18,M,Brasil,Shipped,1
63401,18,M,United States,Shipped,1
63750,18,M,Brasil,Shipped,1
64246,18,M,Brasil,Shipped,2
64769,18,M,China,Shipped,1
65381,18,M,United States,Shipped,2
68080,18,M,United States,Shipped,2
69546,18,M,Germany,Shipped,2
70725,18,M,China,Shipped,1
71525,18,M,Belgium,Shipped,2
71837,18,M,China,Shipped,1
73116,18,M,Brasil,Shipped,1
77091,18,M,United States,Shipped,1
77150,18,M,China,Shipped,1
77912,18,M,Spain,Shipped,2
78623,18,M,China,Shipped,1
78917,18,M,United Kingdom,Shipped,2
78917,18,M,United Kingdom,Shipped,1
78986,18,M,China,Shipped,1
79614,18,M,China,Shipped,2
80679,18,M,United States,Shipped,1
80725,18,M,United States,Shipped,3
81307,18,M,Brasil,Shipped,1
81700,18,M,France,Shipped,1
81944,18,M,China,Shipped,2
82116,18,M,China,Shipped,1
82243,18,M,China,Shipped,1
82461,18,M,Brasil,Shipped,2
83359,18,M,Germany,Shipped,1
83759,18,M,United States,Shipped,4
83975,18,M,South Korea,Shipped,1
84491,18,M,China,Shipped,1
84872,18,M,China,Shipped,3
86625,18,M,China,Shipped,1
86639,18,M,China,Shipped,2
87022,18,M,United Kingdom,Shipped,1
88153,18,M,Belgium,Shipped,1
88639,18,M,United States,Shipped,2
88827,18,M,Brasil,Shipped,1
90230,18,M,France,Shipped,1
91092,18,M,United States,Shipped,1
91456,18,M,China,Shipped,1
91957,18,M,China,Shipped,1
94337,18,M,China,Shipped,4
94533,18,M,South Korea,Shipped,1
94730,18,M,Brasil,Shipped,2
96985,18,M,China,Shipped,1
97121,18,M,Brasil,Shipped,4
97752,18,M,China,Shipped,1
98423,18,M,United Kingdom,Shipped,1
47,18,M,China,Complete,1
410,18,M,France,Complete,4
690,18,M,China,Complete,1
1760,18,M,China,Complete,1
3602,18,M,United States,Complete,1
3787,18,M,Australia,Complete,1
4026,18,M,United States,Complete,1
5028,18,M,United States,Complete,1
5392,18,M,China,Complete,2
5632,18,M,Poland,Complete,2
5858,18,M,China,Complete,3
6271,18,M,China,Complete,1
7296,18,M,China,Complete,2
8275,18,M,Australia,Complete,1
8997,18,M,China,Complete,1
9476,18,M,Brasil,Complete,1
9708,18,M,United States,Complete,1
9708,18,M,United States,Complete,4
9708,18,M,United States,Complete,3
10179,18,M,Spain,Complete,1
10453,18,M,China,Complete,2
11153,18,M,China,Complete,2
11206,18,M,Brasil,Complete,1
13225,18,M,Japan,Complete,2
13870,18,M,Brasil,Complete,1
14408,18,M,South Korea,Complete,1
16216,18,M,China,Complete,1
18847,18,M,China,Complete,1
19136,18,M,United States,Complete,1
19674,18,M,Germany,Complete,1
22184,18,M,China,Complete,1
22626,18,M,United States,Complete,1
23421,18,M,United States,Complete,1
24252,18,M,Australia,Complete,1
24252,18,M,Australia,Complete,1
24546,18,M,United States,Complete,1
24546,18,M,United States,Complete,1
25809,18,M,China,Complete,1
26856,18,M,Germany,Complete,2
27977,18,M,France,Complete,1
28034,18,M,United Kingdom,Complete,1
32874,18,M,China,Complete,1
32874,18,M,China,Complete,1
34217,18,M,United Kingdom,Complete,1
34217,18,M,United Kingdom,Complete,1
34217,18,M,United Kingdom,Complete,1
35072,18,M,Japan,Complete,1
35507,18,M,France,Complete,2
35507,18,M,France,Complete,1
35507,18,M,France,Complete,1
36811,18,M,Spain,Complete,1
37485,18,M,China,Complete,2
37849,18,M,United States,Complete,1
38582,18,M,Brasil,Complete,1
39927,18,M,Germany,Complete,1
41748,18,M,China,Complete,1
42047,18,M,United States,Complete,1
42047,18,M,United States,Complete,1
42716,18,M,United States,Complete,1
44019,18,M,Spain,Complete,2
44019,18,M,Spain,Complete,2
45663,18,M,United States,Complete,1
46296,18,M,Brasil,Complete,2
46296,18,M,Brasil,Complete,1
46383,18,M,South Korea,Complete,1
49097,18,M,China,Complete,1
49242,18,M,Australia,Complete,1
52250,18,M,China,Complete,1
52250,18,M,China,Complete,1
53854,18,M,Germany,Complete,2
54533,18,M,China,Complete,1
55795,18,M,Germany,Complete,1
55815,18,M,China,Complete,1
56390,18,M,China,Complete,3
57197,18,M,China,Complete,1
58043,18,M,Brasil,Complete,1
58486,18,M,United States,Complete,1
58578,18,M,Japan,Complete,1
59432,18,M,United States,Complete,2
59929,18,M,Brasil,Complete,1
60312,18,M,United Kingdom,Complete,1
61709,18,M,China,Complete,1
61761,18,M,Brasil,Complete,3
61761,18,M,Brasil,Complete,1
62304,18,M,United States,Complete,2
62383,18,M,Germany,Complete,1
62502,18,M,United States,Complete,1
63401,18,M,United States,Complete,1
63553,18,M,Brasil,Complete,1
66939,18,M,Brasil,Complete,1
67015,18,M,Brasil,Complete,2
67450,18,M,South Korea,Complete,1
67664,18,M,France,Complete,4
68086,18,M,United Kingdom,Complete,1
68728,18,M,China,Complete,2
68942,18,M,China,Complete,1
69982,18,M,China,Complete,1
70384,18,M,United States,Complete,1
70384,18,M,United States,Complete,1
70416,18,M,China,Complete,1
71704,18,M,China,Complete,2
72528,18,M,United States,Complete,1
73216,18,M,China,Complete,1
74784,18,M,Brasil,Complete,1
76702,18,M,France,Complete,2
77150,18,M,China,Complete,1
78193,18,M,China,Complete,1
79083,18,M,Brasil,Complete,1
79986,18,M,Brasil,Complete,2
80679,18,M,United States,Complete,1
80679,18,M,United States,Complete,2
81246,18,M,China,Complete,1
81700,18,M,France,Complete,1
82116,18,M,China,Complete,1
83774,18,M,Brasil,Complete,2
83776,18,M,China,Complete,1
83836,18,M,South Korea,Complete,1
85116,18,M,Australia,Complete,1
85716,18,M,China,Complete,1
85716,18,M,China,Complete,1
85947,18,M,Brasil,Complete,2
85947,18,M,Brasil,Complete,1
88370,18,M,China,Complete,1
88375,18,M,United States,Complete,1
88375,18,M,United States,Complete,1
88639,18,M,United States,Complete,1
89018,18,M,Brasil,Complete,1
90564,18,M,France,Complete,1
91053,18,M,China,Complete,1
92322,18,M,United States,Complete,1
92579,18,M,France,Complete,1
92855,18,M,Brasil,Complete,4
94580,18,M,Belgium,Complete,1
96088,18,M,Germany,Complete,3
96566,18,M,France,Complete,1
97739,18,M,China,Complete,1
98363,18,M,United States,Complete,1
98363,18,M,United States,Complete,3
99453,18,M,France,Complete,1
99468,18,M,United States,Complete,1
4717,18,M,China,Returned,1
4904,18,M,China,Returned,1
5362,18,M,China,Returned,1
5632,18,M,Poland,Returned,1
9464,18,M,South Korea,Returned,1
10453,18,M,China,Returned,1
11153,18,M,China,Returned,1
13225,18,M,Japan,Returned,1
14495,18,M,Brasil,Returned,1
15151,18,M,United Kingdom,Returned,1
17260,18,M,China,Returned,1
17905,18,M,Brasil,Returned,3
18349,18,M,South Korea,Returned,1
18836,18,M,France,Returned,3
20614,18,M,China,Returned,1
22147,18,M,France,Returned,1
22160,18,M,United Kingdom,Returned,1
24707,18,M,United States,Returned,3
25175,18,M,China,Returned,3
25302,18,M,United States,Returned,1
25583,18,M,United States,Returned,2
25583,18,M,United States,Returned,1
27244,18,M,Australia,Returned,1
28268,18,M,United States,Returned,1
29239,18,M,South Korea,Returned,1
35376,18,M,United States,Returned,1
35507,18,M,France,Returned,2
37485,18,M,China,Returned,1
41926,18,M,United States,Returned,1
45398,18,M,Spain,Returned,1
47352,18,M,France,Returned,1
49324,18,M,China,Returned,1
51581,18,M,United Kingdom,Returned,1
51753,18,M,United States,Returned,1
52137,18,M,United States,Returned,3
53074,18,M,China,Returned,2
53325,18,M,United States,Returned,1
56501,18,M,France,Returned,1
58400,18,M,China,Returned,1
59482,18,M,China,Returned,4
59482,18,M,China,Returned,1
59929,18,M,Brasil,Returned,2
61625,18,M,China,Returned,1
61656,18,M,China,Returned,1
62177,18,M,South Korea,Returned,1
64642,18,M,Japan,Returned,1
65344,18,M,United States,Returned,2
65499,18,M,United States,Returned,2
67957,18,M,United States,Returned,1
67957,18,M,United States,Returned,1
68067,18,M,United States,Returned,1
69071,18,M,Brasil,Returned,1
70093,18,M,Spain,Returned,1
71525,18,M,Belgium,Returned,3
72946,18,M,France,Returned,1
75097,18,M,France,Returned,1
76945,18,M,Australia,Returned,2
77397,18,M,Brasil,Returned,2
78959,18,M,China,Returned,1
80099,18,M,Japan,Returned,1
80679,18,M,United States,Returned,1
80725,18,M,United States,Returned,1
82290,18,M,Brasil,Returned,1
86476,18,M,United States,Returned,4
88827,18,M,Brasil,Returned,3
92877,18,M,China,Returned,1
859,18,M,United Kingdom,Cancelled,1
1669,18,M,United States,Cancelled,1
2644,18,M,Brasil,Cancelled,1
4077,18,M,South Korea,Cancelled,1
4791,18,M,United States,Cancelled,2
6338,18,M,United States,Cancelled,1
6387,18,M,South Korea,Cancelled,1
7046,18,M,China,Cancelled,4
7296,18,M,China,Cancelled,1
7981,18,M,Germany,Cancelled,2
7981,18,M,Germany,Cancelled,1
9764,18,M,United States,Cancelled,1
9987,18,M,China,Cancelled,1
16031,18,M,United States,Cancelled,3
17658,18,M,China,Cancelled,1
20881,18,M,China,Cancelled,4
23421,18,M,United States,Cancelled,1
24623,18,M,China,Cancelled,1
24623,18,M,China,Cancelled,4
25108,18,M,China,Cancelled,1
25910,18,M,China,Cancelled,1
28034,18,M,United Kingdom,Cancelled,1
28693,18,M,China,Cancelled,1
29557,18,M,United States,Cancelled,1
32752,18,M,United States,Cancelled,2
34309,18,M,Brasil,Cancelled,2
34865,18,M,United States,Cancelled,1
39167,18,M,Brasil,Cancelled,1
41065,18,M,United States,Cancelled,1
41926,18,M,United States,Cancelled,1
42637,18,M,Spain,Cancelled,1
43005,18,M,Brasil,Cancelled,4
43505,18,M,United Kingdom,Cancelled,1
45014,18,M,China,Cancelled,1
45663,18,M,United States,Cancelled,1
51101,18,M,Brasil,Cancelled,2
51925,18,M,China,Cancelled,1
52315,18,M,China,Cancelled,1
52515,18,M,Japan,Cancelled,1
53074,18,M,China,Cancelled,1
53074,18,M,China,Cancelled,2
53885,18,M,France,Cancelled,1
54342,18,M,South Korea,Cancelled,2
56427,18,M,United States,Cancelled,1
57670,18,M,Brasil,Cancelled,1
58350,18,M,Germany,Cancelled,1
58859,18,M,China,Cancelled,2
62289,18,M,Belgium,Cancelled,1
64327,18,M,Australia,Cancelled,1
64769,18,M,China,Cancelled,3
66580,18,M,Brasil,Cancelled,1
67450,18,M,South Korea,Cancelled,1
68086,18,M,United Kingdom,Cancelled,4
70090,18,M,United States,Cancelled,1
70093,18,M,Spain,Cancelled,1
71274,18,M,United States,Cancelled,1
71831,18,M,China,Cancelled,2
72077,18,M,China,Cancelled,1
73627,18,M,China,Cancelled,1
74920,18,M,China,Cancelled,1
74955,18,M,Brasil,Cancelled,2
74989,18,M,United States,Cancelled,1
77461,18,M,United States,Cancelled,1
80724,18,M,China,Cancelled,1
81225,18,M,China,Cancelled,1
81427,18,M,United States,Cancelled,1
81427,18,M,United States,Cancelled,1
84291,18,M,Australia,Cancelled,2
84491,18,M,China,Cancelled,4
85059,18,M,China,Cancelled,1
88153,18,M,Belgium,Cancelled,2
88827,18,M,Brasil,Cancelled,2
90479,18,M,Germany,Cancelled,2
90640,18,M,Brasil,Cancelled,1
91413,18,M,China,Cancelled,1
92585,18,M,South Korea,Cancelled,2
94560,18,M,United States,Cancelled,1
95450,18,M,China,Cancelled,1
96518,18,M,United States,Cancelled,2
98080,18,M,Brasil,Cancelled,1
98080,18,M,Brasil,Cancelled,1
1814,18,M,Brasil,Processing,1
2762,18,M,United States,Processing,4
3619,18,M,United States,Processing,1
4987,18,M,United States,Processing,1
5028,18,M,United States,Processing,2
5028,18,M,United States,Processing,1
5539,18,M,United States,Processing,1
6099,18,M,China,Processing,2
6497,18,M,Brasil,Processing,2
7819,18,M,Brasil,Processing,1
7954,18,M,China,Processing,2
8700,18,M,China,Processing,1
9382,18,M,United States,Processing,1
11206,18,M,Brasil,Processing,4
13052,18,M,China,Processing,1
13292,18,M,United States,Processing,2
14495,18,M,Brasil,Processing,4
17283,18,M,United States,Processing,2
17351,18,M,United States,Processing,1
18563,18,M,China,Processing,1
21268,18,M,China,Processing,1
22184,18,M,China,Processing,1
24590,18,M,United States,Processing,2
25175,18,M,China,Processing,1
26147,18,M,United States,Processing,1
27162,18,M,China,Processing,2
27370,18,M,Germany,Processing,2
27686,18,M,Australia,Processing,1
28595,18,M,United States,Processing,1
32833,18,M,France,Processing,2
33719,18,M,China,Processing,2
34219,18,M,Brasil,Processing,1
34333,18,M,United Kingdom,Processing,1
35072,18,M,Japan,Processing,2
35354,18,M,China,Processing,1
37734,18,M,China,Processing,1
40066,18,M,Brasil,Processing,1
40459,18,M,United Kingdom,Processing,1
40940,18,M,United Kingdom,Processing,1
41423,18,M,South Korea,Processing,1
41434,18,M,United States,Processing,2
42637,18,M,Spain,Processing,3
44019,18,M,Spain,Processing,2
44019,18,M,Spain,Processing,1
45328,18,M,France,Processing,2
47577,18,M,United Kingdom,Processing,1
47577,18,M,United Kingdom,Processing,1
48552,18,M,South Korea,Processing,1
49242,18,M,Australia,Processing,1
49324,18,M,China,Processing,1
49516,18,M,Spain,Processing,2
52863,18,M,United States,Processing,2
53075,18,M,South Korea,Processing,1
53294,18,M,China,Processing,1
53885,18,M,France,Processing,1
53885,18,M,France,Processing,1
53885,18,M,France,Processing,1
54461,18,M,Spain,Processing,2
54591,18,M,Brasil,Processing,2
55128,18,M,China,Processing,1
56501,18,M,France,Processing,1
59929,18,M,Brasil,Processing,1
61072,18,M,Germany,Processing,4
61072,18,M,Germany,Processing,2
64327,18,M,Australia,Processing,1
64585,18,M,Brasil,Processing,1
64662,18,M,China,Processing,1
65317,18,M,Germany,Processing,1
65448,18,M,Brasil,Processing,1
66027,18,M,South Korea,Processing,1
66986,18,M,Germany,Processing,2
67174,18,M,South Korea,Processing,1
67492,18,M,United Kingdom,Processing,1
67602,18,M,United States,Processing,1
67918,18,M,China,Processing,1
68118,18,M,United States,Processing,1
68853,18,M,China,Processing,3
68997,18,M,China,Processing,3
69071,18,M,Brasil,Processing,2
69373,18,M,Brasil,Processing,1
70090,18,M,United States,Processing,2
73116,18,M,Brasil,Processing,1
74348,18,M,United States,Processing,1
74784,18,M,Brasil,Processing,1
74784,18,M,Brasil,Processing,1
77066,18,M,Brasil,Processing,2
77537,18,M,China,Processing,2
77922,18,M,China,Processing,1
80245,18,M,Belgium,Processing,2
80468,18,M,United States,Processing,3
83759,18,M,United States,Processing,1
84101,18,M,China,Processing,2
85131,18,M,France,Processing,1
85716,18,M,China,Processing,3
85947,18,M,Brasil,Processing,1
86476,18,M,United States,Processing,2
87538,18,M,United States,Processing,1
88639,18,M,United States,Processing,1
88639,18,M,United States,Processing,2
88652,18,M,Belgium,Processing,1
88652,18,M,Belgium,Processing,1
88827,18,M,Brasil,Processing,1
90029,18,M,South Korea,Processing,1
90640,18,M,Brasil,Processing,1
91957,18,M,China,Processing,1
93728,18,M,Spain,Processing,1
96088,18,M,Germany,Processing,3
96174,18,M,China,Processing,1
96636,18,M,Spain,Processing,1
96636,18,M,Spain,Processing,2
97510,18,M,United States,Processing,2
97782,18,M,China,Processing,2
99428,18,M,China,Processing,4
235,19,F,South Korea,Shipped,2
691,19,F,Brasil,Shipped,1
757,19,F,Brasil,Shipped,2
853,19,F,Brasil,Shipped,1
853,19,F,Brasil,Shipped,1
930,19,F,United Kingdom,Shipped,1
1265,19,F,China,Shipped,2
2746,19,F,South Korea,Shipped,1
3316,19,F,United States,Shipped,1
3538,19,F,United States,Shipped,1
4274,19,F,United States,Shipped,1
4377,19,F,Germany,Shipped,1
4569,19,F,France,Shipped,2
4706,19,F,Germany,Shipped,1
4889,19,F,Belgium,Shipped,1
5170,19,F,China,Shipped,1
5310,19,F,China,Shipped,2
6041,19,F,Brasil,Shipped,1
6041,19,F,Brasil,Shipped,1
7188,19,F,China,Shipped,1
7778,19,F,Germany,Shipped,1
9104,19,F,France,Shipped,1
9639,19,F,China,Shipped,1
11735,19,F,China,Shipped,1
12091,19,F,China,Shipped,1
12639,19,F,United States,Shipped,2
13393,19,F,China,Shipped,4
13820,19,F,United Kingdom,Shipped,1
14851,19,F,Germany,Shipped,2
15404,19,F,Germany,Shipped,1
16272,19,F,United States,Shipped,1
16355,19,F,United States,Shipped,1
17229,19,F,South Korea,Shipped,1
17872,19,F,United States,Shipped,1
17953,19,F,United States,Shipped,1
19133,19,F,China,Shipped,1
19377,19,F,United States,Shipped,1
19821,19,F,United States,Shipped,1
19913,19,F,United Kingdom,Shipped,1
20342,19,F,Spain,Shipped,2
20409,19,F,United States,Shipped,1
20779,19,F,France,Shipped,2
21626,19,F,United States,Shipped,1
21626,19,F,United States,Shipped,1
22755,19,F,United States,Shipped,1
23339,19,F,Germany,Shipped,2
23520,19,F,United States,Shipped,1
23532,19,F,China,Shipped,1
23894,19,F,Brasil,Shipped,1
24979,19,F,China,Shipped,1
25759,19,F,South Korea,Shipped,1
25759,19,F,South Korea,Shipped,2
26564,19,F,China,Shipped,3
26667,19,F,United States,Shipped,1
26678,19,F,Brasil,Shipped,1
26678,19,F,Brasil,Shipped,1
27361,19,F,France,Shipped,3
28066,19,F,United States,Shipped,2
28301,19,F,France,Shipped,1
28569,19,F,China,Shipped,1
28817,19,F,United States,Shipped,2
30190,19,F,China,Shipped,4
30688,19,F,Brasil,Shipped,1
30697,19,F,France,Shipped,1
30876,19,F,China,Shipped,2
30979,19,F,China,Shipped,2
31288,19,F,China,Shipped,1
31528,19,F,Brasil,Shipped,1
31528,19,F,Brasil,Shipped,2
31833,19,F,United States,Shipped,1
32300,19,F,South Korea,Shipped,1
32667,19,F,France,Shipped,3
33147,19,F,China,Shipped,2
33526,19,F,Belgium,Shipped,1
34456,19,F,China,Shipped,1
35952,19,F,China,Shipped,1
37068,19,F,United Kingdom,Shipped,1
37982,19,F,China,Shipped,1
38275,19,F,United Kingdom,Shipped,1
38401,19,F,France,Shipped,1
39142,19,F,Japan,Shipped,1
40579,19,F,China,Shipped,1
41129,19,F,United Kingdom,Shipped,4
41150,19,F,Spain,Shipped,1
42446,19,F,France,Shipped,4
42547,19,F,Brasil,Shipped,1
42835,19,F,United States,Shipped,1
43040,19,F,France,Shipped,1
43756,19,F,China,Shipped,1
44301,19,F,United States,Shipped,2
44617,19,F,Brasil,Shipped,1
45412,19,F,Brasil,Shipped,2
45671,19,F,France,Shipped,1
45797,19,F,United States,Shipped,1
46066,19,F,China,Shipped,1
46167,19,F,Brasil,Shipped,1
46254,19,F,South Korea,Shipped,2
48058,19,F,United States,Shipped,2
48828,19,F,Japan,Shipped,1
49295,19,F,United States,Shipped,2
50330,19,F,France,Shipped,1
50688,19,F,South Korea,Shipped,1
51110,19,F,China,Shipped,1
52048,19,F,United States,Shipped,2
52275,19,F,United States,Shipped,1
52379,19,F,United States,Shipped,1
52749,19,F,United States,Shipped,1
54973,19,F,South Korea,Shipped,3
55550,19,F,South Korea,Shipped,1
55671,19,F,Spain,Shipped,1
56499,19,F,China,Shipped,4
56918,19,F,United Kingdom,Shipped,2
57218,19,F,United States,Shipped,4
57438,19,F,United States,Shipped,2
57438,19,F,United States,Shipped,1
57438,19,F,United States,Shipped,2
58862,19,F,United States,Shipped,1
58862,19,F,United States,Shipped,2
58862,19,F,United States,Shipped,2
59564,19,F,China,Shipped,4
59727,19,F,Brasil,Shipped,1
60062,19,F,China,Shipped,1
60327,19,F,United States,Shipped,1
60947,19,F,China,Shipped,1
61049,19,F,United States,Shipped,1
61049,19,F,United States,Shipped,2
62299,19,F,Brasil,Shipped,1
62308,19,F,China,Shipped,1
63261,19,F,Spain,Shipped,1
64663,19,F,Brasil,Shipped,2
65060,19,F,Brasil,Shipped,1
65129,19,F,Brasil,Shipped,1
65809,19,F,China,Shipped,2
65966,19,F,Brasil,Shipped,1
66328,19,F,United States,Shipped,4
66764,19,F,China,Shipped,2
66853,19,F,Brasil,Shipped,2
67182,19,F,China,Shipped,1
68027,19,F,United States,Shipped,1
68056,19,F,Brasil,Shipped,3
68559,19,F,China,Shipped,1
69623,19,F,China,Shipped,3
69626,19,F,United States,Shipped,1
70064,19,F,China,Shipped,4
70336,19,F,United Kingdom,Shipped,1
70562,19,F,South Korea,Shipped,1
70688,19,F,China,Shipped,1
70780,19,F,China,Shipped,3
72179,19,F,China,Shipped,1
72179,19,F,China,Shipped,4
72350,19,F,United States,Shipped,1
72920,19,F,United States,Shipped,1
73477,19,F,South Korea,Shipped,2
74294,19,F,China,Shipped,1
74709,19,F,United States,Shipped,3
76158,19,F,France,Shipped,1
76319,19,F,United States,Shipped,2
76572,19,F,China,Shipped,1
76572,19,F,China,Shipped,1
78103,19,F,United States,Shipped,1
78643,19,F,China,Shipped,1
80950,19,F,China,Shipped,1
81498,19,F,United States,Shipped,2
81545,19,F,Germany,Shipped,1
82111,19,F,Germany,Shipped,1
82673,19,F,South Korea,Shipped,1
82735,19,F,Spain,Shipped,1
83460,19,F,United States,Shipped,2
83589,19,F,United States,Shipped,1
84406,19,F,Brasil,Shipped,1
84421,19,F,Brasil,Shipped,1
84899,19,F,United States,Shipped,1
